text,sentiment_score,used_tokens
"RT @WritingReader: There are three rules for #writing a novel. Unfortunately, no one knows what they are.- W. Somerset Maugham #amwriting q…",-0.3182,0.14285714285714285
"RT @rapplerdotcom: Turkey has battled the PKK for decades, while the Iranian security forces have also fought its affiliate, the Party of F…",0.1531,0.17391304347826086
RT @davidbrunelle: Just sent an email to 300 people. Reviewed it at least 3 times. Had someone else proof read it. Felt like I'd really nai…,0.3612,0.08
"RT @DekuNutParody: Suicide hotline numbers 📞 

United Kingdom 🇬🇧 116 123
United States 🇺🇸 1-800-273-8255
Canada 🇨🇦 1 800 456 4566
Ireland…",0.0258,0.15
RT @DanRather: Many people including the president are cheering news of HIV cure in 2nd patient. You know what happened? SCIENCE. Science i…,0.5106,0.043478260869565216
"RT @cosmo_ph: How To Take The Perfect Beach Photos, According To Rei Germar @ReiGermar

https://t.co/eDvUAWRFc2",0.5719,0.06666666666666667
RT @franciskong: Having a hard time? Think about quitting? Don't! Just think about this: What a wonderful day that would be when you hear y…,0.6062,0.08695652173913043
"RT @WritingReader: If we have no peace, it is because we have forgotten that we belong to each other.― Mother Teresa #spreadkindness #quote",0.1027,0.13043478260869565
RT @readersdigest: Never debate on the Oxford comma again! https://t.co/Ij6N32Wfwt,0.0,0.1
RT @lelanddelacruz: Maybe I have to remind myself I don't have to be productive all the time.,0.0,0.06666666666666667
"RT @washingtonpost: Ethan Lindenberger, the teen who defied his anti-vax mom and vaccinated himself, says she got her false information fro…",0.0,0.0
"RT @Alyssa_Milano: I don’t understand how he’s gone. 

His soul always shined so bright. His smile. His talent. His kindness. He was always…",0.9063,0.22727272727272727
"RT @bbc5live: Sell it, keep it or dump it. 

Do you suspect you have some hidden treasures in your house that just might be worth something…",-0.0258,0.15384615384615385
RT @BBCNews: Brexit 'likely to cause cancer test delays' https://t.co/kO3t1JPA77,-0.6597,0.1
"RT @louisaagunbiade: I boil before I blend, Always..makes your stew more flavorful... https://t.co/qs4VXvQWzl",0.0,0.09090909090909091
"@BBCNuala She's now my girlfriend, of sorts. I think. Maybe.",0.0,0.0
@BBCNuala We started out as competitive workers. I knew only one could lead. It didn't matter to me if she got prom… https://t.co/buKqfLv2ek,0.1596,0.13636363636363635
RT @bbcworldservice: Do you work with someone who really annoys you? These tips might help... #CrossingDivides https://t.co/yRCchRl3mu,-0.4754,0.11764705882352941
"RT @BBCNuala: Hate seems a bit strong for a colleague.... interesting film and tips, have you used any of them? https://t.co/OiNT5gyyKK",0.3182,0.15789473684210525
"@Jc_jaycee Just tell me one thing. Without being a spoilsport, pretty, young smart lady. Have the whitewalkers brea… https://t.co/tWHefJH0zc",0.0186,0.16666666666666666
RT @Jc_jaycee: A lot to take in and to analyze!!! I can’t wait for #April14 #GameofThronesSeason8 #GameOfThones https://t.co/CfNqiTOUX9,0.0,0.0
"RT @AuschwitzMuseum: 5 March 1942 | Salomon Honig, a Polish Jew, a merchant born on 15 May 1889 in Tarnów, was registered at #Auschwitz as…",0.0,0.0
"@teddyboylocsin Aqua Planet, a 10-hectare water park located in Clark Freeport in Pampanga",0.0,0.0
RT @teddyboylocsin: Where is this? Please. https://t.co/d7fRDTftjE,0.3869,0.14285714285714285
"RT @TheWilsonCenter: Today in 1946, Winston Churchill delivered a landmark speech, introducing ""iron curtain"" as a term for the Soviet Unio…",0.0772,0.05263157894736842
@teddyboylocsin And we thought Spanish was overrated.,0.0,0.0
"@teddyboylocsin The example the Belgians give is: ""Les crêpes que j'ai mangées"", where the past participle of mange… https://t.co/ZAoDj9qlYv",0.0,0.0
@teddyboylocsin But there are exceptions. The rule states that if the direct object comes before the past participl… https://t.co/EBcKlW6q2c,0.0,0.0
"@teddyboylocsin Unlike when used with the verb ""être-"" to be (where past participles must show agreement with the p… https://t.co/E4o31Su5NQ",0.4939,0.05
"@teddyboylocsin But the Belgians might have a case against the Academie,the past participle agreement for the verb … https://t.co/lmSCwIXUCC",0.4939,0.058823529411764705
"RT @nytimesbooks: ‘‘Now, you’ve got to write for the university, or this group, or that group. It’s deplorable,"" says an ""Immortal,"" a memb…",0.0,0.0
@teddyboylocsin Change is not necessarily good.,-0.3412,0.3333333333333333
@teddyboylocsin very impressive on how you handled yourself regarding that sandbar issue with China.More and more w… https://t.co/a0nijbT94y,0.5563,0.16666666666666666
RT @teddyboylocsin: @silentmax Don't take everything so seriously for life seems comedy for good reasons; but then consider thou this also:…,0.2685,0.23809523809523808
"RT @WritingReader: When old words die out on the tongue, new melodies break forth from the heart...-Rabindranath Tagore #poetry #poem #musi…",-0.5994,0.047619047619047616
"RT @IKEAUSA: Up all night wondering what’s hidden inside all those boxes in your closet, garage or attic? See-through boxes can help you sl…",0.4019,0.041666666666666664
RT @CNN: President Trump surprises allies with claims that US-backed forces reclaimed 100% of ISIS territory in Syria https://t.co/jJjHoeUk…,0.2263,0.05263157894736842
RT @FlamingPie127: @helenafmckeown @CO2isLife @EcoSenseNow @AOC Solar is unreliable and batteries are not stable.   Both solar and wind hav…,-0.2235,0.10526315789473684
RT @EcoSenseNow: More people must understand this. City folk think food comes from a supermarket. This is a fundamental flaw in @AOC’s flak…,0.0,0.047619047619047616
RT @EcoSenseNow: Metaphors are not a good way to teach fundamentals. The climate is not a “car coming at full speed”. This is all about emo…,-0.3412,0.125
RT @EcoSenseNow: Here comes the next Ice Age!! Great video. https://t.co/H0B0v3fRxV,0.6892,0.09090909090909091
RT @EcoSenseNow: Language is both our most useful tool and our most dangerous weapon. Can be used as either a hammer or a club. https://t.c…,-0.3976,0.21739130434782608
RT @3GHtweets: @Kenneth72712993 @HeisenbergErwin @DubiBoat @einandererblog @dvibrationz @Djdubya3 @GillesnFio @Tokyo_Tom @birdhillll @Bunny…,0.0,0.0
"RT @EcoSenseNow: At the risk of being repetitive, I repeat:
Nothing, nada, zilch, in today’s weather or climate is anywhere near out of the…",-0.4767,0.13043478260869565
RT @EcoSenseNow: Kinda beats freezing to death. https://t.co/Bk6yY0hh6H,-0.6151,0.375
RT @EcoSenseNow: Who to believe? Researchers on grants who spend a few weeks per year in Arctic or Inuit who have lived there year-round fo…,0.2263,0.041666666666666664
RT @EcoSenseNow: Of course you think it is OK to say “climate change” when you really mean “catastrophic human-caused climate change” and O…,0.4466,0.08695652173913043
"RT @teddyboylocsin: Is where the Roman consul wailed, ""Where are my legions, Varrus, where are my legions?"" https://t.co/5dB1D9gts3",0.0,0.0
"@teddyboylocsin ""Quintilius Varus, give me back my legions!""",0.0,0.0
"@teddyboylocsin Upon hearing of the defeat, the Emperor Augustus, according to the Roman historian Suetonius in De… https://t.co/P3czUQsQU2",-0.4588,0.05555555555555555
@loveintagalog Oh no. Don't smile. You'll kill me. I stop breathing when you smile.,-0.4371,0.46153846153846156
@loveintagalog Fuji waratah effect. Sometimes.,0.0,0.0
"@teddyboylocsin battle of teutoburg forest
https://t.co/z7sExV9y1m",-0.3818,0.16666666666666666
"RT @bbc5live: 😂 Our listeners helped save this caller who was locked in her kitchen 🚪

@EmmaBarnett was inundated with breakout suggestions…",0.4939,0.05
"RT @USMC: Today, 50 years ago, First Lieutenant Karl Marlantes lead his Marines through 6 days of intense combat in Vietnam, which would la…",-0.2732,0.08695652173913043
"RT @rcallimachi: Trump declares ISIS ‘100%’ defeated. That’s ‘100% Not True,’ officials with the Syrian Democratic Forces tell me (and thes…",-0.4767,0.09523809523809523
"RT @washingtonpost: The latest right-wing attack on Democrats: ""They want to take away your hamburgers."" https://t.co/2j7St430bJ",-0.4215,0.125
"RT @perlmutations: Dear rest of the world;

We know, we know, we’re trying! https://t.co/5ZhjAMPckw",0.4389,0.07142857142857142
"RT @InqNational: LOOK: Sampinit Complex, the known lair of the Abu Sayyaf. A forest area. Now, its converted to 3 to 4 lanes of Basilan Tra…",0.0,0.0
@PeterGleick It's the earth growing old. Nothing is forever.,0.1779,0.2222222222222222
@Travelmath My girlfriend.,0.0,0.0
"@InqPOP @inquirerdotnet Hand procedures, also called hand rejuvenation treatments or reconstructive hand surgery. O… https://t.co/0UWdTRsnmp",0.8625,0.2
"RT @Shakespeare: Sometimes you just have to say, “How about invading France?”",0.0,0.0
"@AndrewMayne Friedrich Nietzsche describes his formula for human greatness as “amor fati”—a love of fate.
“That one… https://t.co/X5HdcAIvAT",0.6369,0.05555555555555555
RT @AndrewMayne: Feel free to write your own caption for this one. https://t.co/XoamGp6wfE,0.5106,0.07692307692307693
@MariejoRamosINQ Own it,0.0,0.0
RT @thisisinsider: Lady Gaga says she and Bradley Cooper wanted people to think they were in love during their Oscars performance https://t…,0.6369,0.045454545454545456
"RT @haaretzcom: UN Council: Israel Intentionally Shot Children and Journalists in #Gaza
https://t.co/KniqUhrYlc",0.0,0.0
RT @DanRather: Putting an ex-coal lobbyist in charge of the EPA... I wish it was the opening line to a joke...,0.4019,0.05263157894736842
"@Anthony_Andres If it comes in other colors, it’s not Marigold anymore. Could be Zinnia. You can google it if you like",0.3612,0.09523809523809523
@Anthony_Andres Marigold,0.0,0.0
I just hope it loves me back 🌱💐🌿💕🦄 @ Makati https://t.co/D2x5H9OrvU,0.765,0.2222222222222222
RT @QueerEye: this deserves more attention 😜 https://t.co/PX4C3g27mt,0.0,0.14285714285714285
@shyrmay @wcorral1921 Personal growth keme keme 😆,0.3818,0.16666666666666666
"#FF is #FilterFriday 💕👯‍♀️ with shyrmay 🦄 @ Bonifacio Global City ""Fort BGC"" - Taguig City https://t.co/z7e6LGvMNR",0.0,0.0
💁🏻‍♀️💁🏼‍♀️💁🏽‍♀️ @ Bonifacio High Street https://t.co/lJUOT3xWzB,0.0,0.0
"Done with dinner. Dessert time. Share the calories. #PlantitasNight 🌱🌵🌿💐 @ Slice, Bonifacio Hight Street https://t.co/8iPxBxGcAZ",0.296,0.06666666666666667
@ABSCBNNews But she looks soooo happy 😊,0.5719,0.16666666666666666
@gmanews @MMakalalad @dzbb Here we go,0.0,0.0
This applies to me. Yes? Show sum respect! 😀 https://t.co/nwfrKtEBgS,0.7263,0.2222222222222222
@justinbieber I’m KINIKILIG,0.0,0.0
"True that. ""If you want to change how you see your problems, you have to change what you value and/or how you mea... https://t.co/ssvEwOct8N",0.4215,0.16666666666666666
"Happy Birthday, Pres. Digong! 🎉

(Oh walang kokontra).",0.6114,0.14285714285714285
"RT @inquirerdotnet: Via @INQdotnetUSA

San Antonio Spurs honor 103-year-old Filipino WWII veteran https://t.co/axPUXlCDox",0.4939,0.07692307692307693
@Anthony_Andres Got too many already. Maybe next time when one of them dies. Kaw bili na for yourself,0.0,0.0
@Anthony_Andres Looks nice,0.4215,0.3333333333333333
Ehem ⭐️⭐️⭐️⭐️⭐️ 5.00 again. #DesignHome https://t.co/T8SFZHJ1T6,0.0,0.0
"Been feeling sick and chilly since last night. Cold summer nights, man.",-0.4215,0.16666666666666666
Beauty Artist 😆 Check out my honored title at Lazada  https://t.co/oTCaB2guar,0.8225,0.2
Lazada Birthday Sale na!!! 😆😆😆🎉,0.0,0.0
@shyrmay Oo next year na yun! 😄,0.0,0.0
Chopsuey dapat ito. But I changed my mind. 😄 #PancitCanton #legit @ Makati https://t.co/UcEtGmdUJF,0.0,0.0
The Dirt —- oh yeah! 🤘🏻 #MotleyCrue #Netflix,-0.126,0.25
"Water the plants ✅
Clean the bathroom ✅
Buy new space-saving rice cooker ✅
Buy smaller Tefal frypan ✅
Do the laundr… https://t.co/dwuBzxpGxU",0.4019,0.05263157894736842
"“You gotta love yourselves in order to love other people.” 🥰💕

Aaahhh @jvn is sooo right. #QueerEye @QueerEye",0.8555,0.1111111111111111
11:11 make a wish!,0.4574,0.3333333333333333
BABY DRIVER,0.0,0.0
@Anthony_Andres Hehe good luck!,0.7345,0.5
"I’m their #Plantita 🌱🌺🌹🌷🌿 @KevsAxelle ocamponikko @ Bonifacio Global City ""Fort BGC"" - Taguig City https://t.co/vSl1OPC2pe",0.0,0.0
My favorite song from The Greatest Showman—💕 Zac Brown Band nailed it! 💕 From Now On (Official Lyric Video)… https://t.co/Tnlgouj9IY,0.8172,0.10526315789473684
"Haven’t worn this shirt for a while now 👕
🔺March 8, 2017 versus March 21, 2019🔻
It’s been 2 years since I eliminate… https://t.co/54VO6dDF6A",-0.296,0.05
RT @aaciman: Some news... https://t.co/AnEkKQ6iBY,0.0,0.0
"Again, perfect 👌🏻⭐️⭐️⭐️⭐️⭐️ #DesignHome https://t.co/qKiRWlIubw",0.5719,0.2
"RT @SEGAForever: “Don’t just sit there and
waste your precious time.
When you want to do something,
do it right away. Do it when you can.
I…",0.296,0.1111111111111111
I feel blessed and loved. The universe has been so good to me lately. 🙏🏻 💕🥰 Thank you!,0.9364,0.29411764705882354
"RT @SHO_Billions: It's all or nothing. Who will strike first? 

#Billions returns TONIGHT at 9/8c. Only on #Showtime. #TeamAxe #TeamTaylor…",0.0951,0.1
My favorite view right now. Current lineup of my baby plants 🌱 🌵🌿💕☺️ https://t.co/L0SPi1MaN7,0.4588,0.07692307692307693
"There’s a new kid in town. Thanks for another sweet surprise today, magic0117 littleplantita_mnl 🌱💕🌿// Pothos Manju… https://t.co/ud0hhzyTlh",0.7906,0.17647058823529413
@shyrmay Not a DATE MOVIE! 😆,0.0,0.25
"@BonChon_PH Satisfied, as always. Yum! 😋",0.4753,0.2
I’m so tired of love songs love songs love songs love https://t.co/FuZMLKxDHS,0.949,0.5
Most of my books have been evicted from their bookshelf because of these babies 🌱🌵🌿💕☺️ https://t.co/evbFanLAtH,0.0,0.0625
"Surprise gift from my co-Plantita magic0117 littleplantita_mnl 🌱💕💋☺️ Thank you! 
// Philodendron Brasil plant // 
N… https://t.co/WvVSX0nr4Q",0.7777,0.17647058823529413
